cust_id,Fn,Ln,EmailAddress,Ph,Ct,St,ZipCd,CreateDate,S,MktOptIn,FavTeam
115112,Stephanie ,JOnES ,gmurphy@singh.com,001-871-318-6959,Corpus Christi,TX,17946,11/2/2021,partner_referral,,GamePulse Texas
115113, austiN,Jackson,wfoster@yahoo.com,(071)173-3490x418,Arlington,Tx,70676,10/15/2022,partner_referral,,
115114,tamARa, MoORe,curtispeggy@goodman.com,(681)505-3388x0169,Phoenix,AZ,577-71,6/13/2025,social,,
115115, jEFFeRy,BradLEy,chadcortez@gmail.com,+1-965-034-7756x514,Dallas,TX,85973,12/25/2020,partner_referral,1,GamePulse Texas
115116,PatrICk,maCDONaLd,rwilliams@johnson-turner.info,(363)796-8657,Houston,TX,50231,5/21/2025,partner_referral,,GamePulse Texas
115117, Kristy, ANDERSON,MWEBER@GMAIL.COM,474.979.8615,Denver,CO,68311,2/27/2022,partner_referral,,GamePulse Texas
115118,STePHaNIe ,BecK,benjamin50@yahoo.com,001-290-214-9831x5968,Austin,TX,608-65,10/1/2021,social,1,
115119,AMy,Stewart,jonathanvega@tate.com,(483)663-2199,Houston,TX,92108,10/1/2022,partner_referral,,
115120,WHItneY ,davis, xcastillo@yahoo.com,(777)009-3959x4797,San Antonio,TX,52223,6/7/2022,web,,GamePulse Texas
115121,MiChAeL,powEll,hesternancy@hotmail.com,(118)354-1195,Houston,TX,83356,4/2/2021,box_office,0,GamePulse Texas
115122, benJAMiN, Lambert,christopher98@hotmail.com,679.619.2733x3483,Austin,TX,63079,3/7/2023,social,,
115123,Karen ,EngLIsh,butlertimothy@yahoo.com,5309225278,San Antonio,Tx,16107,12/20/2023,social,,GamePulse Texas
115124,aLICIA,Cole,shall@mitchell.org,+1-081-290-8875x0354,Austin,TX,45447,9/18/2022,box_office,,
115125,MAtthew,Perez,franklindonna@yahoo.com,(751)518-9050x9950,New York,Ny,98874,6/12/2021,partner_referral,0,
115126, Hector,CaMpbell,ronald00@gmail.com,150-107-6190,Austin,Tx,44862,10/9/2021,web,,
115127,Daniel ,mCDAnIEL,rachel44@parsons-garcia.biz,371-559-6454x73111,Dallas,tx,89096,3/11/2024,social,1,
115128,SAra, Mitchell,brocklaura@robertson.com,001-069-979-3904x4697,Austin,TX,94008,7/1/2025,box_office,,
115129, MaRK,Hawkins ,hernandezluke@hudson-kaiser.com,XXX-XXX-XXXX,Lubbock,TX,93074,9/7/2024,web,,GamePulse Texas
115130,Miguel, Lee,zwalter@gmail.com,(445)073-2243x989,Corpus Christi,TX,78560,6/3/2023,box_office,0,
115131, DEboRaH, sChneIder,sharpkelly@smith-allen.com,461.055.7202,Austin,TX,12956,3/5/2021,social,0,GamePulse Texas
115132,chriStOpher,BeNNETT,dpayne@yahoo.com,8832685686,Dallas,TX,24558,9/4/2022,social,,
115133,Brian ,Mack,ronald53@hotmail.com,654-811-9193x865,San Antonio,Tx,95335,3/16/2025,web,,GamePulse Texas
115134,Samantha,Lee,monicaknight@morris.info,754.812.1131x4728,Houston,TX,16132,1/9/2025,web,,
115135, nAThan,Cabrera ,bennettjeffrey@yahoo.com,(025)779-4650,Houston,Tx,64749,6/24/2024,box_office,,GamePulse Texas
115136, Troy, mEYers,stephen64@myers.org,(361)456-1817x497,Austin,TX,7111,7/3/2023,social,0,
115137, jAmES,WalkER,qnavarro@yahoo.com,(510)496-6711x043,Dallas,TX,18247,1/10/2023,box_office,0,GamePulse Texas
115138,Lisa,REid ,MUNOZBRADLEY@ALEXANDER-MORGAN.COM,+1-267-590-3649x036,Austin,Tx,55249,10/14/2023,partner_referral,0,
115139,Edward,GOmEz,suzanne31@little-walker.info,320.207.4172,Corpus Christi,TX,87367,3/8/2021,social,,GamePulse Texas
115140,mEGaN,Reyes,shane08@briggs-robles.org,(035)874-6605x70591,Fort Worth,TX,5725,8/4/2022,web,,GamePulse Texas
115141,JosE , scHUlTZ,carneysteven@gmail.com,(787)644-1977x47216,Phoenix,AZ,534-10,4/27/2025,partner_referral,,GamePulse Texas
115142,DAVid,heNry ,MATTHEWHORN@YAHOO.COM,533.307.3388,Fort Worth,Tx,68936,1/12/2024,web,,
115143, caROl,reeSe,nmitchell@mclaughlin-rojas.com,001-308-527-4582x20120,San Antonio,Tx,65257,7/24/2023,social,,GamePulse Texas
115144,MaRK ,Scott ,bartonarthur@gmail.com,XXX-XXX-XXXX,Little Rock,AR,55583,7/10/2023,web,0,
115145, BLAke,AlleN ,ruthmoran@hotmail.com,6075577463,New York,NY,905-28,8/24/2022,partner_referral,1,GamePulse Texas
115146,Louis,CorDova,WMOORE@WELLS.ORG,+1-147-187-7170x80507,San Antonio,TX,66103,4/19/2025,web,,GamePulse Texas
115147, Joshua, lin,autumngreen@boyd.org,+1-933-489-4951x75381,Austin,Tx,496-58,3/13/2024,social,,
115148,AlAN,bENItez,vhutchinson@gmail.com,(062)533-9134x074,Austin,tx,40054,9/13/2021,box_office,,
115149,CHRiSTOPHer,roBiNSoN ,jordanjennifer@hotmail.com,XXX-XXX-XXXX,Fort Worth,TX,22924,5/22/2025,box_office,,GamePulse Texas
115150,SamaNtHA,mELton,gcoffey@bell.net,422-367-9144x55599,Dallas,TX,80155,10/30/2022,social,0,
115151,Brendan , RObERtS,rachel83@yahoo.com,+1-160-844-3867x281,Lubbock,TX,87323,10/9/2023,social,,
115152, Teresa,Turner,andrewlewis@brown.org,(480)577-9654x4491,Austin,TX,10277,2/14/2021,partner_referral,,GamePulse Texas
115153,aaroN ,wArren ,emilyrodriguez@yahoo.com,001-258-628-3332,Austin,TX,48046,12/7/2022,social,,GamePulse Texas
115154,Darrell , monTes,robert02@ritter.biz,(638)919-9400,Oklahoma City,OK,41892,12/9/2021,web,1,GamePulse Texas
115155,cHriSTOpHer,Bell,HARRISONRICARDO@HOTMAIL.COM,-2840,Lubbock,TX,21219,6/24/2021,social,,GamePulse Texas
115156,rachel ,meza,matthew24@gmail.com,94613758,Fort Worth,TX,78459,3/5/2022,social,1,
115157, TiMOThY, garcIA,JACKDAYBLANKENSHIP.BIZ,001-125-811-4901x9634,Houston,TX,26263,1/20/2024,web,,
115158,ThOMaS,cOBB,john34velez.com,783-133-8306,Dallas,TX,57912,3/6/2021,web,1,
115159, lAUra, goNZAles,upeters@wilson-washington.org,687.048.8647,Dallas,TX,91634,10/23/2023,social,,
115160,Joann,Orozco,wrollins@richardson-webb.com,(936)450-1875,Houston,TX,70792,8/16/2021,web,,
115161,mIchELe, jOnES,oscarnguyen@hotmail.com,249.251.6190x61134,Corpus Christi,Tx,21059,8/6/2024,partner_referral,1,GamePulse Texas
115162,Jacob, HARriS,christophermiller@davis-diaz.net,540-248-0493x7841,Houston,TX,40411,2/26/2022,social,1,GamePulse Texas
115163,roBerT,Lee ,aaron63@hotmail.com,433.880.4179x61601,Chicago,Il,66398,3/19/2022,box_office,0,
115164,MAtthEW , warREn,fsmith@yahoo.com,742-700-0481x7201,San Antonio,TX,47164,10/10/2023,box_office,,
115165, pHillip,ROse,lopezkatherine@yahoo.com ,203.009.4435x07671,Houston,TX,53241,5/11/2024,web,,GamePulse Texas
115166, cHrisTOpHER,PeaRson,RAMOSJOSE@GMAIL.COM,683-222-4047x710,Dallas,Tx,22928,11/6/2021,partner_referral,,
115167,DAVid,cONtrErAs,nicole02@gmail.com,456-460-0338x458,Houston,TX,62289,5/17/2023,web,,
115168,kIM , hOPkiNs,pamela41@hotmail.com,001-152-273-7133x047,Houston,TX,75801,4/29/2025,box_office,1,GamePulse Texas
115169,JennIfEr ,pOtTER,qsimon@graham.net,(677)217-8399x724,San Antonio,TX,13523,5/27/2024,partner_referral,,
115170,Cynthia,livinGSTon ,simpsonkarl@hotmail.com,874.873.9232x521,Lubbock,tx,96040,12/25/2023,box_office,,GamePulse Texas
115171,JaCquElINE ,Patel,eallen@hotmail.com,XXX-XXX-XXXX,El Paso,Tx,60208,5/23/2024,social,,
115172, LAURA,Garcia ,sandersstephanie@yahoo.com,+1-661-125-9647x9866,Dallas,TX,24068,3/26/2025,social,1,GamePulse Texas
115173,John,NewToN,ysoto@gmail.com,+1-845-303-6787x036,Dallas,TX,5922,8/18/2024,social,,
115174, Lisa,jAmeS,gallegosdenise@gmail.com,817-975-9037,Dallas,TX,16177,5/8/2021,partner_referral,,GamePulse Texas
115175, Christina, VAlENtINE,CYNTHIABLACK@HOTMAIL.COM,XXX-XXX-XXXX,Dallas,Tx,43904,9/8/2021,social,,GamePulse Texas
115176, LISa,moNtGoMeRY,benjamin78@mejia.com,392.617.1940,Houston,TX,212-86,12/8/2023,box_office,0,
115177,sTEPHaNIe ,Williamson,KGREEN@LOPEZ-DEAN.COM,231.155.3442x215,Chicago,IL,3886,9/23/2022,social,0,GamePulse Texas
115178,kaREn,PRiNCe ,olivia33@yahoo.com,9441927773,Miami,FL,60006,6/23/2025,web,,
115179,sAmUeL,ValEnCiA,stephanie36@webb-owens.biz,-3911,Austin,TX,88354,8/6/2025,web,,
115180,jOsHua, mASoN,margaretallen@moore.com,367-936-3822,Fort Worth,TX,60657,10/27/2022,social,,GamePulse Texas
115181, Charles,Fisher,brownlee@gmail.com,+1-805-272-5431x84554,Austin,TX,8368,6/9/2021,box_office,,
115182, sHeLLEY,Preston,jenniferdavis@blair-bell.com,491.262.2239,Dallas,TX,59951,6/7/2023,web,0,GamePulse Texas
115183,BranDy , Gonzales,chandlerjoseph@hotmail.com,001-615-110-8435x47296,Arlington,TX,28134,3/8/2025,web,,
115184, KImBERlY,Washington ,eric58@stewart-rice.com,8552136476,Dallas,TX,20868,9/25/2023,social,,GamePulse Texas
115185,Jonathan,Carter ,vwashington@gmail.com,+1-332-685-6730x7169,New York,NY,53081,1/13/2021,web,0,
115186,CHRIstIna,GRAham,RAYNICHOLASWOOD-ROBERTS.BIZ,352.264.2587,Houston,Tx,1435,8/10/2022,social,1,GamePulse Texas
115187,ScOTt,MOrRis ,adamcarey@gmail.com,(730)267-5691,Dallas,TX,40684,2/28/2022,social,0,GamePulse Texas
115188, TAMmY,shea,GTRAN@CHAMBERS-PEREZ.COM,110.190.9696x3306,Houston,TX,94961,12/11/2020,box_office,,GamePulse Texas
115189, Amber, Evans,whitakersarah@hotmail.com,697.361.5945,Phoenix,Az,26535,4/10/2021,social,0,
115190,WiLliE ,Richardson ,curtis62@yahoo.com,616.820.5572x8184,San Antonio,TX,92754,5/23/2021,social,,
115191,James,Ramos,wburton@tate.com,441.427.6787x336,Houston,TX,38961,4/27/2022,partner_referral,1,
115192,TAYLoR,OrR,qcastillo@long-walls.com,109-101-7266,Dallas,Tx,8194,9/11/2022,partner_referral,1,GamePulse Texas
115193,Rita,KeIth,hickmandavid@hotmail.com,258.186.5591,San Antonio,TX,82180,5/17/2024,box_office,,GamePulse Texas
115194,mIchAel, grEGoRY,UCOOPER@HOTMAIL.COM,+1-459-925-0671x5725,Austin,tx,81060,9/19/2022,box_office,,GamePulse Texas
115195,vANESSA,ROGErs ,obrady@gmail.com,671.360.7231,San Antonio,TX,74341,12/24/2022,partner_referral,1,
115196,GarrEtT,FERreLl ,johnsonrobert@obrien.com,(385)959-4439x264,Fort Worth,TX,84255,8/23/2023,social,1,GamePulse Texas
115197,William, MulLINs,rodriguezsamantha@yahoo.com,(898)949-0279x56401,Corpus Christi,TX,99628,5/26/2021,web,,
115198,Erika, PAUl,IFOSTER@YAHOO.COM,710-233-4389,Denver,CO,72953,6/30/2022,box_office,0,
115199,hAnnAH,Herring,debrabarber@copeland.com,(602)509-5453,Austin,TX,28376,3/28/2025,box_office,,
115200, John, Hayes,vrichards@white.biz,+1-321-226-3467x11171,Arlington,TX,99006,2/20/2022,web,,
115201, cAtHY,MAY ,smurphy@reese.com,001-080-728-0315x8676,Dallas,TX,77644,3/24/2022,web,,
115202,Debra,kNoX,douglaschristopher@johnson.com,374.347.0162x379,Austin,TX,55371,5/7/2024,social,0,
115203,Sharon ,roBInsON, KENNETH45@HOTMAIL.COM,(949)157-0246,Chicago,IL,40572,10/14/2024,social,,GamePulse Texas
115204,JulIe,WiLLIams,COMBSELIZABETH@HOTMAIL.COM,283.783.4211x2212,Little Rock,AR,8024,12/13/2023,social,,
115205,toNya,HAyNeS,shanerodriguezdaniels.com,+1-744-173-2721x9763,Dallas,TX,68033,4/4/2025,web,,GamePulse Texas
115206, fRANCiscO, MOrRiS,michael33@yahoo.com,9174410257,New York,Ny,1126,7/20/2023,partner_referral,,
115207,laUra,sANTOS,NFRANKLIN@HOTMAIL.COM ,(400)472-3356,Austin,tx,67010,3/9/2023,social,,
115208, mEGAn,Evans,vwilliams@george-lopez.com,991-474-4106x448,Dallas,TX,64604,12/26/2021,box_office,1,
115209, lINdA,Sanders,stephanielang@yahoo.com ,548-259-5763,Dallas,TX,93376,9/19/2022,web,0,GamePulse Texas
115210, Michele,mCclAin,christophergonzalez@gmail.com,256-559-3419x093,Denver,CO,81411,3/6/2022,web,,GamePulse Texas
115211,PaUL,mOrAn,ann53@gmail.com,001-066-353-3755x7326,Houston,TX,44326,8/26/2023,box_office,,
115212,tyler, Meyers,hopkinsdavid@harris.biz,7060471187,New York,NY,83220,8/2/2024,web,0,
115213,jeSsIca , bArneS,robertsonchristy@gmail.com,001-812-342-3668x80726,Fort Worth,Tx,13878,8/14/2024,social,1,
115214, bERNaRd, Matthews,gregorysheryl@yahoo.com,001-130-766-4036x16795,Dallas,Tx,85119,6/10/2025,web,,GamePulse Texas
115215,Gregory ,mCclUre,STEVELANE@HURLEY-SKINNER.COM,001-772-807-8894x180,Houston,TX,99599,5/26/2022,partner_referral,,
115216,jeSsICa,TUCKeR,anthonycalhoun@gmail.com,277-802-3303x691,Houston,tx,021-56,1/12/2025,box_office,,
115217,Pamela,Martinez ,robert62@yahoo.com,4372505859,Plano,TX,1024,8/30/2021,web,,GamePulse Texas
115218, eRiKA,Cole,melissa73@kaiser.com,+1-789-439-1173x02239,Baton Rouge,La,70535,10/1/2024,partner_referral,,GamePulse Texas
115219, GArY, Delgado,ericthomas@schneider.com,(309)405-3934x45091,San Antonio,TX,25141,9/12/2024,web,,GamePulse Texas
115220,rODnEy,MaRTinEZ,SOTOPETER@YAHOO.COM,(198)967-2172x89432,Plano,tx,20620,5/7/2022,partner_referral,,
115221,jASON,rOJAS ,rmartin@gray-adams.com ,XXX-XXX-XXXX,Dallas,TX,37337,3/15/2025,social,,GamePulse Texas
115222,AnThONY,Copeland,GERALD31@MCCARTHY-YANG.INFO,XXX-XXX-XXXX,Phoenix,AZ,66817,11/30/2023,social,,GamePulse Texas
115223,brIaN,Gibson ,adriangonzalez@campbell.org,001-667-350-9133,Fort Worth,Tx,78607,1/10/2022,partner_referral,,
115224,LiSA,daVIdsON,troyjones@lambert-macias.net,001-334-604-3378,Denver,CO,54492,2/24/2024,box_office,1,
115225,Joseph,roBeRtS,ybutler@johnson.com,(587)584-0485,Austin,TX,44118,11/21/2022,social,,
115226,Belinda,Allen,barbara85@hotmail.com,001-993-722-8162x31877,Fort Worth,TX,40585,7/6/2023,box_office,,
115227,Teresa, JOrDan,qbutler@rodriguez.biz,XXX-XXX-XXXX,Dallas,TX,31985,2/27/2023,social,0,
115228,lAuRA, gill,clarklori@gmail.com,(618)371-8460,Houston,TX,94167,3/17/2024,social,0,
115229,sARaH,WaLTErs,umiddleton@hotmail.com,+1-972-597-3433x87247,Houston,TX,84948,7/11/2023,box_office,,GamePulse Texas
115230,jorDAN,Bell,YSIMON@MURPHY.INFO,+1-186-834-6453x7980,San Antonio,Tx,52996,11/12/2022,web,,GamePulse Texas
115231,Patricia, Silva,annallen@bailey.com,242-893-8130x10061,San Antonio,Tx,74593,5/1/2021,box_office,,GamePulse Texas
115232,jOHn , Khan,woodsjacob@lloyd.com,(507)595-7210x347,Fort Worth,TX,3828,11/10/2023,web,,
115233,Phyllis,Sanchez,ymclaughlin@nolan.com,001-126-992-0267x4156,Houston,TX,41872,11/16/2020,social,,
115234,Jeffery ,sULLIVAn,TTHOMPSON@HOTMAIL.COM,793-274-9319x2860,Dallas,TX,26848,5/1/2024,box_office,,
115235, chlOE,King ,GARDNERJUAN@YAHOO.COM,(542)506-0601,San Antonio,TX,47308,12/5/2023,social,0,GamePulse Texas
115236,tyrone,BarKEr,theresa37@taylor.com,(738)113-9934,Austin,Tx,6244,3/24/2023,social,,
115237,Michael,GOodMAn,watkinsadrian@robinson-barrett.net,XXX-XXX-XXXX,Dallas,tx,1983,12/10/2020,partner_referral,,
115238,niColE,JENsEN ,tiffanyboyd@sutton-best.com,835.794.6132,Dallas,TX,91468,11/14/2020,social,,
115239,JOshua ,lOnG,steven56@lopez.com,615.753.1556x653,Houston,TX,59493,5/7/2022,box_office,1,GamePulse Texas
115240, Barbara,DIxON,wevans@watkins.com,(296)314-0001,Oklahoma City,OK,47379,5/25/2022,partner_referral,1,
115241, jUlIA,ALlEn ,enelson@yahoo.com,334-268-6234,Houston,tx,439-63,2/28/2022,partner_referral,,GamePulse Texas
115242,rHoNDa ,Elliott ,robert45@gmail.com,(215)947-6369x7735,Dallas,Tx,75972,11/19/2021,box_office,1,
115243,paTrICk,tAYlOR,jenningslisa@hotmail.com,538.159.6730x660,Houston,Tx,16624,3/30/2023,web,,GamePulse Texas
115244, KEVIN,daViD,osmith@vasquez.info,(781)824-2027,Arlington,TX,70333,6/22/2023,box_office,1,GamePulse Texas
115245,JoSePh,Schmidt,NWALLACE@CHANEY.COM,342.338.3233,Plano,TX,3495,5/9/2024,social,,GamePulse Texas
115246, Clifford,SMITH,emilyblack@hotmail.com,233-452-9641x19903,Austin,Tx,56030,12/20/2023,social,0,
115247, JenNifEr,obRIeN,rebecca49@hotmail.com,001-034-777-0539x138,Houston,TX,46892,1/4/2022,web,,
115248,JohNNy,CoLlINS,nicole49@montgomery.org,8526991167,Houston,Tx,37717,7/18/2022,box_office,0,
115249,kEITH,fRanco ,fitzgeraldrichard@hotmail.com,(670)976-0847x2430,Austin,TX,78225,3/9/2023,social,,
115250, Tyler,CaStRo,martinezjoseph@gmail.com,(787)402-2078x687,San Antonio,tx,27141,12/18/2021,social,1,
115251,John,Young,thomas10@scott-pope.com,879.495.6718x726,Dallas,TX,148-22,5/16/2023,partner_referral,,
115252,JaMES , miLeS,barkerrobert@hotmail.com,001-795-844-3420x1749,San Antonio,Tx,59168,9/19/2023,social,,
115253, rYan,Jordan,ashley18@gmail.com,602.204.8960x00652,Albuquerque,NM,7353,3/19/2024,web,,
115254,bARBARA , wEsT,kristitorres@miller-roberson.com,+1-976-341-8773x54519,Houston,TX,63600,1/19/2025,partner_referral,1,
115255,aDRIan,Thomas,david07@yahoo.com ,7620499517,San Antonio,TX,57319,5/28/2024,web,,
115256,samUEl,fRaNkLIN, watsonkeith@good.com,XXX-XXX-XXXX,Chicago,IL,5677,12/28/2022,box_office,,
115257,Kathryn , neLsoN,tiffanyharris@bradshaw.info,546-888-7055x301,Austin,TX,67497,2/18/2025,social,1,
115258,Jill ,MccOrMICk ,steve70@phelps.com,873-875-2510x425,Houston,TX,84425,2/20/2023,partner_referral,1,
115259, CARLos,BAKER,scottdurham@yahoo.com,288.766.9340,Albuquerque,NM,52684,4/10/2021,partner_referral,,GamePulse Texas
115260,Stephanie, eLLis,zking@cervantes.net,6442091357,Houston,TX,81912,11/7/2023,web,,GamePulse Texas
115261,dONnA , mEJIA,burchkristin@casey.com,-2816,San Antonio,TX,8831,8/14/2023,web,,
115262, lauRA, SilvA,robertferguson@gardner.org,417.911.0705,San Antonio,TX,18622,5/10/2025,social,0,
115263,pAtrIcIa, Bailey,dianejordan@pratt.com,001-565-574-8425x037,New York,NY,52112,2/25/2024,box_office,,
115264,Melissa ,Smith,GREENASHLEY@MYERS.COM,+1-627-737-9558x84948,El Paso,TX,82211,8/16/2024,social,1,GamePulse Texas
115265,Michael , Walker,denise42@yahoo.com ,172-667-2329x69312,Albuquerque,NM,77811,6/21/2024,social,,
115266,DeborAH ,sINgH,bradydouglas@fox-oneal.net,001-666-157-9682x857,Austin,TX,97187,8/29/2022,box_office,0,
115267,CharlES ,Bell ,DHUNTER@YAHOO.COM ,384-625-8532,Dallas,Tx,46217,12/23/2024,social,0,
115268,JoSepH ,Dyer,christine72@sanders-weeks.com,001-647-723-2630x8933,Fort Worth,TX,44425,2/25/2025,box_office,,GamePulse Texas
115269,MEAgAn,DAvIs,thomasharris@yahoo.com,284.900.3708x59857,Corpus Christi,TX,76976,3/5/2021,social,0,
115270,DesTinY ,vArGAs,epowers@gmail.com,979-011-9512,Austin,TX,425-96,7/17/2022,box_office,1,
115271, bRanDi,Zhang,RYAN26@THOMAS.COM,001-486-884-7392,Miami,Fl,264-69,3/1/2022,partner_referral,,
115272,Ryan,Villa,EVELYN70@HOTMAIL.COM,(464)468-6708,Houston,TX,74695,2/10/2021,box_office,0,
115273, hAnnAh,Myers,kaylaestes@hotmail.com,(316)766-0517x12238,San Antonio,TX,32790,3/2/2021,partner_referral,0,
115274,daVid,WHiTE ,leon26@hotmail.com,814-194-3736,Plano,TX,28702,10/5/2020,web,,
115275,tiFfanY,BrOwn ,DANIELGRANT@ANDERSON-GARCIA.NET,XXX-XXX-XXXX,Dallas,Tx,43916,9/1/2021,box_office,,
115276, Devin,SANDers,timothy52@hotmail.com,001-822-994-8695,Houston,TX,36088,9/17/2025,web,,
115277, Dalton, Romero,maria58@yahoo.com,658-135-4085,El Paso,TX,97245,5/2/2022,partner_referral,,
115278, Debra,LIN,betty25@yahoo.com,XXX-XXX-XXXX,San Antonio,TX,12361,12/5/2023,box_office,,GamePulse Texas
115279,EMilY,owENs,johnsonamy@freeman-townsend.info,803.532.5103,Austin,TX,35271,6/9/2023,partner_referral,0,GamePulse Texas
115280,aShLEy,WalsH ,johnathanrasmussen@burns.com,001-718-947-7554x048,Austin,tx,30441,3/25/2021,box_office,,
115281,JereMiAh ,MADDoX,vtodd@jackson.biz,851130356,Houston,TX,9191,6/8/2021,partner_referral,0,GamePulse Texas
115282,Jennifer,ThOmPSON,longregina@ritter.info,531.492.5981x272,Austin,TX,39478,12/29/2024,box_office,,
115283,Corey, Moreno,OJOHNSON@GMAIL.COM,(056)931-8576x2997,El Paso,TX,693-01,5/26/2024,box_office,,GamePulse Texas
115284,tODD ,SHephERd,bryanpayne@yahoo.com,-9710,El Paso,Tx,25331,5/7/2021,web,0,GamePulse Texas
115285, mIchAEl,mILlER ,jorgediaz@reyes-harris.com,+1-781-520-0324x098,Dallas,TX,82115,6/25/2024,social,,GamePulse Texas
115286,NiCOLe , ScOtT,ryan92@atkins.com,+1-441-434-4052x025,Houston,TX,41336,11/30/2020,social,,GamePulse Texas
115287,MicHelle ,Shaffer,adammcdonald@harding.org,+1-941-855-0542x7468,Denver,CO,78549,10/10/2024,partner_referral,,
115288,patricK,jaCksON,LAURIE57@BENDER-RODRIGUEZ.COM,677.525.9127x213,Little Rock,AR,70878,8/5/2024,partner_referral,,GamePulse Texas
115289,laurEN,King,stephanievalenzuela@ramos-flores.com,(027)363-8964,Chicago,IL,10131,11/3/2024,social,0,
115290,AmBeR ,Garner,tamarabrooks@nelson-luna.com,001-266-797-2777x45413,San Antonio,TX,31500,2/4/2022,partner_referral,,GamePulse Texas
115291,ELIZabEth,Ortiz,hamiltonrebecca@mueller.com,(575)377-9058x1407,Austin,TX,21304,10/7/2020,web,,
115292, patRicIa,romerO ,alopez@sandoval-harrington.org,045.763.8616x217,Fort Worth,TX,4864,3/20/2024,web,0,
115293,kylE,DaltON,lewispatricia@gmail.com,735-280-6075x7211,San Antonio,TX,21393,5/26/2025,web,,
115294,Jennifer ,TAYlor ,salazaramanda@hotmail.com,466.594.4759x0176,San Antonio,TX,871-75,9/24/2022,partner_referral,,GamePulse Texas
115295,mIndY ,SmItH , lisa39@terrell.net,001-970-294-4704x30083,Houston,Tx,736-13,6/23/2021,box_office,1,GamePulse Texas
115296,Shirley,MArTin ,kristine72@hotmail.com,(651)868-3068x1570,Fort Worth,TX,78348,1/31/2023,partner_referral,,
115297,Maria,Oliver,michaeljohnson@hotmail.com,1589220197,Fort Worth,Tx,41068,4/7/2021,web,0,
115298,BETTY, clark,mary29@franklin.com,439.025.3180x774,Dallas,Tx,15781,1/28/2022,web,,
115299,CaRolYN,Carpenter ,sarahlittle@rivera.biz,001-559-048-3478x6219,Phoenix,Az,96204,3/18/2023,social,,GamePulse Texas
115300,MeliSsa,Richardson,browncourtney@hotmail.com,728-951-5687,New York,NY,51225,8/27/2024,web,0,GamePulse Texas
115301,Robert,sALAZaR ,matthewsjimmy@gross-daniel.info,XXX-XXX-XXXX,Albuquerque,NM,67925,12/7/2024,box_office,0,GamePulse Texas
115302, katheRiNe, Keller,ericsantosrosales.com,088.322.3910x3823,Plano,TX,5123,12/2/2021,partner_referral,,
115303, shannoN,alvaradO ,GREGORYKENNEDY@HOTMAIL.COM,(643)591-5306,Dallas,Tx,3827,11/19/2024,social,,
115304,Logan,hORnE ,qcurry@gmail.com,(388)042-1172x552,Austin,TX,14133,8/13/2024,box_office,0,GamePulse Texas
115305,Rose , WHiTneY,jennifer49@christian-figueroa.org,(922)014-5378,Plano,TX,69361,10/1/2025,partner_referral,,
115306,Paul, Cardenas,tina23@gmail.com,+1-456-199-1291x4125,New York,NY,13170,6/21/2021,box_office,,
115307,Hunter,PowelL,savannahgarcia@williamson.com,+1-654-353-5420x6014,Austin,TX,39933,8/8/2023,partner_referral,,
115308, Carlos,Garner,briansavage@yahoo.com,001-461-779-7995x8288,Houston,TX,79298,4/16/2024,web,,
115309,MARthA, Lee,brittanydavis@holmes.com,-2267,Denver,Co,47399,11/17/2021,box_office,,
115310, jOhn,rOdRiGuEZ,mnelson@moore.com,(418)116-7525,Los Angeles,CA,48123,8/19/2022,box_office,,
115311, JeNNIfER, sANdERs,reyesjasmine@gomez-pham.com,(678)836-1809x963,Arlington,TX,66739,8/13/2021,web,,GamePulse Texas
115312,KEllY ,NICHoLS ,jennifer26@savage-james.com,-800,El Paso,tx,37039,12/11/2020,partner_referral,,
115313,KImBErlY ,brADLEy ,fhamilton@lewis.org,(837)015-1355,El Paso,Tx,61798,1/2/2023,web,0,
115314,braNdY,rodRIgUEZ,yflores@yahoo.com,899.499.0941x233,Houston,Tx,47399,12/1/2022,social,,
115315, bRitTaNY,HiLl ,angelalewis@gordon.biz,5400778262,Fort Worth,Tx,46357,11/27/2024,partner_referral,,
115316,aShLEy ,jordAn,timothy40@gmail.com,(056)113-9544,Denver,Co,97435,1/15/2025,web,,
115317,JErRY, RAMIREz,mary06@lopez.info,019.273.3666,Houston,tx,22857,7/7/2021,social,1,GamePulse Texas
115318,Sarah ,Williams ,AUSTIN80@HOTMAIL.COM,(402)185-9987,Houston,TX,94616,9/2/2022,box_office,,
115319,MARy,GEORgE,laura60@gmail.com,279-446-2202x00972,Fort Worth,tx,11942,9/20/2021,social,,GamePulse Texas
115320,Tyler ,Ward,daviserica@washington.com,(047)983-1082x09621,Fort Worth,TX,48894,7/9/2024,social,,GamePulse Texas
115321,tyronE, Browning,nicholas61@yahoo.com,+1-368-525-3552x305,Fort Worth,TX,35599,11/12/2023,box_office,0,
115322,Daryl , ANDeRSoN,daniellewise@black.com,710.590.2844,Oklahoma City,Ok,34558,5/10/2025,box_office,,
115323,scOTt,MartInEZ,richarddawn@hotmail.com,050.262.9969x3415,Dallas,TX,98915,9/23/2022,partner_referral,0,GamePulse Texas
115324,MElISSA, Hernandez, hroberts@gmail.com,469-400-0758x9957,Miami,Fl,51457,12/9/2024,box_office,,GamePulse Texas
115325,ROBeRt,Williams,hailey03@hotmail.com,001-763-901-7482x99446,El Paso,TX,27700,7/24/2024,partner_referral,0,
115326,StaceY,wHIte,beth38@gmail.com ,274-916-2985x5767,Corpus Christi,TX,87514,6/18/2025,partner_referral,1,GamePulse Texas
