OrdId,OrdDt,CustRef,EmailAddr,Chanl,PayMthd,OrdTotal,Tx,Fee
606798,2/4/2025 5:24,111370, whitney48@oconnor.info,Phone,cc,153.76,9.36,6.49
606799,12/28/2024 9:17,111370,WHITNEY48@OCONNOR.INFO,Phone,apple_pay,119.64,0.06,4.61
606800,12/30/2024 2:03,111370,whitney48@oconnor.info,onlne,cc,87.12,8.48,3.56
606801,1/10/2025 12:10,113780,evangreene@dyer.info,call_center,google_pay,249.48,9.32,
606802,2/10/2025 17:45,116634,nguyenlisa@yahoo.com,box_office,cash,82.35,4.91,0.01
606803,11/9/2024 11:02,101103,qturner@yahoo.com,online,apple,64.61,3.78,2.37
606804,11/21/2024 1:30,101103,qturner@yahoo.com,online,apple,217.59,14.58,7.54
606805,3/20/2025 7:16,101103,qturner@yahoo.com,online,cc,224.34,10.56,6.61
606806,1/28/2025 14:34,119169,TAYLORHALL@GMAIL.COM,ONLINE,gpay,144.04,,3.15
606807,1/1/2025 19:57,111810,JONATHAN24RIOS-WILSON.COM,phone,credit,131.07,12.95,3.24
606808,3/27/2025 14:56,111810,JONATHAN24RIOS-WILSON.COM,box_office,debit,202.94,13.82,5.05
606809,1/19/2025 11:17,111810,JONATHAN24RIOS-WILSON.COM,online,cc,200.23,3.09,4.8
606810,12/25/2024 1:51,111208,ZIMMERMANVINCENT@ALLEN.ORG,online,credit,72.96,6.51,0.5
606811,3/26/2025 14:43,104965,sheilamarsh@oliver-kim.com,web,cc,128.22,6.51,
606812,12/11/2024 9:20,104965,sheilamarsh@oliver-kim.com,phone,credit,161.74,5.9,9.73
606813,10/23/2024 18:47,104965,sheilamarsh@oliver-kim.com,box_office,cc,254.51,14.14,8.79
606814,10/1/2024 13:53,104940,IANDREWS@GMAIL.COM,call_center,google_pay,113.41,5.72,
606815,2/16/2025 15:50,104535,patrickmccormick@yahoo.com ,box_office,credit,49.56,1.38,1.15
606816,10/8/2024 13:28,104535,patrickmccormick@yahoo.com ,ONLINE,credit,85.03,5.31,7.05
606817,12/13/2024 23:26,104535,patrickmccormick@yahoo.com ,web_site,apple_pay,212.73,10.95,3.13
606818,3/17/2025 10:27,106865,fmoreno@hotmail.com,phone,credit,77.45,14.19,
606819,4/24/2025 23:36,109203, daymitchellchambers.info,web_site,credit,250.46,2.08,
606820,1/12/2025 19:16,113341,morgankathryn@paul.info,online,cc,136.04,8.93,2.57
606821,12/9/2024 8:29,113341,morgankathryn@paul.info,onlne,debit,218.1,5.66,0.96
606822,12/4/2024 7:07,119932,BRADLEYANDERSON@GMAIL.COM,online,CASH,87.83,11.83,
606823,3/22/2025 3:59,105268,gsanders@hotmail.com,phone,credit,111.09,1.79,
606824,11/11/2024 8:29,111354,RMCCARTY@GMAIL.COM,onlne,credit,86.79,4.23,0.58
606825,12/16/2024 9:26,111354,rmccarty@gmail.com,Phone,CASH,150.77,10.47,4.37
606826,4/15/2025 13:32,105986,wjohnsongmail.com,online,credit,237.07,2.3,2.21
606827,1/4/2025 14:06,118209,wrightkevin@meyer.com,box_office,credit,116.9,2.78,1.18
606828,3/18/2025 4:24,118785,jacquelineleblanc@gmail.com,online,CASH,205.08,11.66,6.68
606829,11/3/2024 6:35,116918,lisajordan@johnson.com,web,cc,111.86,0.15,7.93
606830,2/7/2025 11:48,114703, HINESERIC@YAHOO.COM,phone,google_pay,258.37,1.57,8.96
606831,1/25/2025 18:53,114703, hineseric@yahoo.com,online,apple,92.4,3.86,9.52
606832,1/16/2025 13:56,114703,hineseric@yahoo.com,phone,CASH,190.53,4.24,10.53
606833,10/22/2024 22:31,114742,MATTHEWAYERS@HOTMAIL.COM,onlne,credit,99.27,2.41,10.5
606834,2/17/2025 19:04,115898,kward@gmail.com,web,cc,208.26,9.35,10.94
606835,2/22/2025 3:56,115898,kward@gmail.com,bx_office,debit,79.65,10.46,2.52
606836,12/20/2024 3:48,107813,caseyhudson@hotmail.com,box_office,apple_pay,248.68,7.94,
606837,4/17/2025 17:25,114491,TODD76@HOTMAIL.COM,online,CASH,51.94,8.7,11.75
606838,1/11/2025 3:51,109337,josephortiz@yahoo.com,box,debit,168.55,13.54,5.21
606839,2/6/2025 23:56,101747,ashley93@valdez-lindsey.com,online,cc,211.36,2.9,
606840,12/4/2024 6:09,100791,lawrencemark@yahoo.com,ONLINE,cc,105.8,6.57,5.63
606841,10/20/2024 1:08,100791,lawrencemark@yahoo.com,Phone,apple_pay,220.17,10.07,10.81
606842,1/9/2025 5:29,100791,lawrencemark@yahoo.com,box_office,credit,19.13,1.63,1.83
606843,2/4/2025 6:53,106504,melendezkristin@zimmerman.com,box_office,credit,181.87,13.96,10.66
606844,10/2/2024 20:30,106504,melendezkristin@zimmerman.com,phone,credit,250.94,9.72,
606845,1/24/2025 23:30,106504,melendezkristin@zimmerman.com,call_center,credit,217.65,14.84,
606846,4/29/2025 20:21,106504,melendezkristin@zimmerman.com,ONLINE,cc,249.46,12.63,10.45
606847,2/15/2025 15:28,108434,thomasnancy@holland.com,box,cc,240.03,4.37,10.23
606848,1/24/2025 6:40,110658,grosschristopher@hall.com,online,apple_pay,116.84,0.24,0.83
606849,10/21/2024 7:02,110658,grosschristopher@hall.com,web_site,credit,217.32,3.37,10.33
606850,10/2/2024 18:17,113819,MICHAELMEYER@WILSON.BIZ,box_office,debit_card,110.13,9.6,7.96
606851,11/25/2024 8:51,107891,riggscheryl@gmail.com,phone,CASH,189.52,4.16,9.52
606852,2/26/2025 19:58,118815,fhess@hotmail.com,call_center,google_pay,65.94,8.78,10.32
606853,3/3/2025 16:58,118815,fhess@hotmail.com,online,credit,251.76,9.93,10.26
606854,11/27/2024 2:36,100967,JEREMIAH56@PHAM.COM,box,gpay,61.65,0.55,
606855,10/28/2024 18:43,100967,jeremiah56@pham.com,web,credit,254.96,0.22,7.98
606856,4/13/2025 16:09,104838,teresacompton@kelly-fisher.com,box,credit,209.39,0.87,
606857,11/17/2024 11:06,104838,TERESACOMPTON@KELLY-FISHER.COM,Phone,credit,114.05,9.76,8.43
606858,11/20/2024 23:23,104838,teresacompton@kelly-fisher.com,box_office,debit,147.39,5.52,9.03
606859,2/6/2025 23:06,112190,pcarrillo@yahoo.com,online,cc,245.28,11.06,
606860,11/12/2024 1:12,106834,mark76@gmail.com,box,cash,75.88,9.1,3.53
606861,12/26/2024 2:28,106834,mark76@gmail.com,bx_office,cc,118.62,8.51,5.87
606862,11/22/2024 11:39,101228,rmclaughlin@yahoo.com,Phone,apple_pay,144.69,6.63,3.99
606863,10/18/2024 1:55,118418,adamjohnson@gmail.com ,call_center,cash,70.42,6.47,
606864,12/27/2024 5:24,118418,adamjohnson@gmail.com ,ONLINE,apple_pay,76.84,12.79,4.78
606865,4/26/2025 22:25,118418,adamjohnson@gmail.com ,ONLINE,credit,222.64,2.81,0.28
606866,11/9/2024 16:50,119367, LISA69@JAMES-WALKER.COM,phone,credit,58.55,4.86,5.04
606867,3/24/2025 16:11,115646,debbie93@faulkner.biz,onlne,credit,71.29,2.82,0.01
606868,4/17/2025 7:37,115646,debbie93@faulkner.biz,online,credit,45.54,3.41,11.79
606869,11/29/2024 9:45,112028,torresmikayla@hotmail.com,phone,cc,33.21,3.9,7.2
606870,10/22/2024 5:51,112028,torresmikayla@hotmail.com,ONLINE,cc,179.56,13.44,
606871,4/2/2025 9:10,112028,torresmikayla@hotmail.com,web,cash,60.35,,0.76
606872,1/3/2025 5:58,106933,prodriguez@yahoo.com,box_office,cc,30.45,1.29,5.12
606873,2/15/2025 22:05,119035,elizabethblackburn@perez.com,online,credit,91.18,9.07,1.85
606874,2/20/2025 16:37,108658,browndebra@kelley.biz ,box,cc,35.19,4.24,11.13
606875,12/6/2024 1:50,108658,browndebra@kelley.biz,web,credit,65.54,13.74,2.8
606876,10/26/2024 21:02,108658,browndebra@kelley.biz,call_center,credit,141.57,14.02,12
606877,4/22/2025 14:41,113156,juliabrown@hotmail.com,online,credit,249.95,,
606878,2/17/2025 15:43,113156,juliabrown@hotmail.com,online,google_pay,111.44,2.35,7.2
606879,1/27/2025 4:39,113156,juliabrown@hotmail.com,onlne,cash,27.81,3.47,3.18
606880,10/5/2024 12:46,105337,SHAWN57@HOTMAIL.COM,online,cash,58.33,13.87,4.36
606881,3/30/2025 13:13,118486,joseph82@fox.com,online,apple_pay,174.94,10.09,
606882,3/31/2025 0:46,117950,taylor51@yahoo.com,call_center,debit,208.79,9.3,5.24
606883,1/11/2025 12:40,113689,amandagarcia@hotmail.com,online,cc,44.54,3.39,9.86
606884,11/24/2024 12:38,105880,gmoran@gmail.com,web_site,cash,140.45,13.94,1.81
606885,12/23/2024 14:55,103238,whernandez@jackson.com,bx_office,CASH,233.83,13.2,7.13
606886,12/19/2024 21:51,103324,maxwellbailey@yahoo.com,web,debit,106.94,4.9,
606887,11/21/2024 8:01,111644,murphycourtney@ferguson-whitney.com,web,cc,168.16,1.02,10.72
606888,1/12/2025 21:54,111644,murphycourtney@ferguson-whitney.com,online,cc,223.51,9.59,
606889,4/17/2025 15:35,100472,GFERGUSON@WILKINS-STAFFORD.ORG,bx_office,credit,117.93,6.75,6
606890,2/28/2025 21:06,100472, GFERGUSON@WILKINS-STAFFORD.ORG,box_office,apple,228.93,13.03,2.54
606891,4/9/2025 9:59,102678,PATRICIASMITH@HOTMAIL.COM,online,credit,138,9.66,10.52
606892,12/20/2024 2:18,116101,bridgesmelanie@hotmail.com,online,credit,177.46,11.06,4.93
606893,3/27/2025 21:01,117253,CONNIEWILSON@RODRIGUEZ.COM,online,cc,240.23,7.68,4.35
606894,4/6/2025 7:42,115118,benjamin50@yahoo.com,bx_office,apple,171.82,5.71,11.51
606895,4/25/2025 23:21,104115,megan86@hotmail.com,online,apple_pay,117.45,1.49,2.4
606896,4/29/2025 18:55,104115,megan86@hotmail.com,web_site,credit,87.61,7.57,10.06
606897,4/18/2025 17:54,119938, shannoncook@erickson.com,ONLINE,credit,220.85,2.68,1.51
606898,10/10/2024 4:21,119938, shannoncook@erickson.com,Phone,credit,233.73,6.9,1.48
606899,10/27/2024 14:55,119938, shannoncook@erickson.com,bx_office,credit,121.48,3.12,1.29
606900,11/15/2024 8:34,119938, shannoncook@erickson.com,onlne,gpay,32.8,5.9,
606901,10/7/2024 6:34,100589,crystalmyers@yahoo.com,online,gpay,119.03,1,
606902,3/6/2025 21:16,100589,crystalmyers@yahoo.com,online,debit_card,74.36,4.72,9.1
606903,2/21/2025 23:41,108376,pmeyers@reyes.com,call_center,apple,109.78,1.32,10.19
606904,10/15/2024 2:33,105698, ana65@howard-fleming.com,web_site,gpay,176.92,0.7,2.11
606905,12/15/2024 22:45,105698, ana65@howard-fleming.com,phone,credit,104.72,1.75,8.97
606906,4/28/2025 15:20,105698, ana65@howard-fleming.com,web_site,debit_card,238.59,,10.78
606907,1/23/2025 22:55,105698, ana65@howard-fleming.com,phone,debit_card,42.53,3.9,6.27
606908,12/11/2024 3:33,105698, ana65@howard-fleming.com,online,apple_pay,114.19,7.69,8.77
606909,10/15/2024 19:52,112996,amanda85@hotmail.com ,box,debit,136.93,13.63,0.11
606910,1/7/2025 19:31,112996,amanda85@hotmail.com ,online,debit,160.41,8.45,3.27
606911,2/13/2025 12:44,115915,christopher56@gmail.com,ONLINE,credit,39.79,11.75,3.25
606912,11/20/2024 18:17,118540,morenobrian@callahan.org,web_site,apple,188.07,7.48,11.67
606913,3/28/2025 4:36,116373,vanessa67@miller-garcia.net,online,apple_pay,211.51,7.79,1.83
606914,1/19/2025 3:21,104928,robertgreen@gmail.com,Phone,cash,160.69,1.63,8.29
606915,1/25/2025 14:45,102224,bbrown@anderson.com,online,apple,44.69,7.93,
606916,4/9/2025 18:50,103178,vhodges@bennett.info,box,cash,164.66,4.04,9.17
606917,4/29/2025 14:37,107984,derektaylor@johnson.com,web_site,apple,104.69,4.62,11.41
606918,12/11/2024 20:06,107984,derektaylor@johnson.com,bx_office,apple_pay,179.47,2.3,2.36
606919,4/16/2025 22:16,107984,derektaylor@johnson.com,box_office,cc,230.22,4.66,9.82
606920,11/13/2024 18:07,109118,thomaslong@bishop.com,onlne,credit,162,7.02,10.75
606921,10/16/2024 11:28,117526,kyle81@english.com,onlne,google_pay,179.58,12.21,8.36
606922,1/31/2025 5:25,105126,PWALSH@HOTMAIL.COM,ONLINE,credit,164.36,2.41,6.57
606923,2/16/2025 1:33,101701,nlee@hardy-williams.com,box_office,credit,190.4,5.58,7
606924,10/5/2024 3:33,115324, hroberts@gmail.com,web,cc,187.78,,6.15
606925,3/27/2025 0:27,115324, hroberts@gmail.com,onlne,gpay,197.48,9.26,3.04
606926,12/25/2024 16:54,115324, hroberts@gmail.com,online,cc,207.85,,8.07
606927,3/19/2025 10:15,103117, MARTINLOGAN@YAHOO.COM,onlne,credit,116.59,1.6,2.62
606928,10/24/2024 23:03,103117, MARTINLOGAN@YAHOO.COM ,online,gpay,249.89,4.26,1.16
606929,4/23/2025 18:22,118390,sanfordsara@yahoo.com,box_office,cash,102.59,4.31,0.36
606930,10/8/2024 12:48,110911,alexpratt@gmail.com,online,cash,151.09,10.4,2.05
606931,4/9/2025 21:49,110911,alexpratt@gmail.com,bx_office,debit_card,126.15,7.84,3.79
606932,12/8/2024 17:59,110911,alexpratt@gmail.com,online,apple,70.45,10.4,11.19
606933,10/7/2024 0:58,111861,JACOB57@STANTON.ORG,online,credit,113.71,5.05,0.98
606934,12/6/2024 7:28,117484,silvaelizabeth@gmail.com,web,google_pay,37.81,13.85,0.05
606935,1/6/2025 19:59,112349,MILLSTHERESA@SHAW.COM,ONLINE,apple_pay,78.07,2.34,10.84
606936,11/18/2024 21:32,112349,MILLSTHERESA@SHAW.COM,ONLINE,gpay,84.86,10.77,
606937,3/31/2025 9:01,113542,edwardsmichaelyahoo.com,web_site,gpay,32.06,9.6,7.16
606938,11/1/2024 6:09,101724,brian62@yahoo.com,online,cash,202.36,5.47,5.05
606939,11/12/2024 15:34,117577,WEBEREDWARD@ARNOLD-WILLIAMSON.NET ,phone,google_pay,127.34,2.06,
606940,4/25/2025 11:45,100198,RITA73@MORGAN-ALLEN.NET,box,credit,83.86,14.08,4.5
606941,10/24/2024 6:58,100198,rita73@morgan-allen.net,onlne,debit,35.51,10.11,9.44
606942,2/5/2025 7:25,100198,rita73@morgan-allen.net,online,apple_pay,169.48,14.82,
606943,1/31/2025 23:58,119832,dmann@yahoo.com,online,cash,209.18,12.18,9.33
606944,12/29/2024 22:49,108669,tammy11sawyer-erickson.com,online,credit,252.03,1.51,9.86
606945,4/21/2025 7:11,117335,dgallagher@lane.com,phone,credit,235.59,2.56,1.95
606946,1/12/2025 22:15,105584,THOMASJAMES@TRAN.COM,online,cc,34.82,3.17,9.66
606947,10/26/2024 22:59,108480,JESSICAEDWARDS@RAMIREZ.COM,onlne,credit,189.78,12.07,2.06
606948,10/1/2024 0:40,113280,yorkronald@hotmail.com,bx_office,debit,186.92,9.2,11.88
606949,11/17/2024 22:44,113280,yorkronald@hotmail.com,online,credit,143.01,10.55,9.01
606950,11/22/2024 2:43,101595,graydana@gmail.com,web_site,debit,89.22,4.96,8.87
606951,11/24/2024 13:11,101595,graydana@gmail.com,online,credit,113.41,13.01,0.53
606952,10/9/2024 11:52,101308,josefox@myers.info ,online,cc,159.52,7.06,11.3
606953,10/24/2024 12:16,103158,washingtonbrandy@dixon.net,ONLINE,credit,74.25,7,4.05
606954,12/14/2024 12:50,101803,bellmegan@gmail.com ,Phone,credit,95.17,,11.61
606955,10/5/2024 0:08,102246,jacqueline94@hotmail.com ,phone,cc,40.32,10.03,3.91
606956,1/26/2025 4:49,102246,jacqueline94@hotmail.com ,Phone,debit_card,202.77,11.74,2.54
606957,4/18/2025 19:47,102246,jacqueline94@hotmail.com ,phone,gpay,88.33,,
606958,2/1/2025 12:24,114224,amcdonald@ortiz.biz,online,credit,191.64,14.83,
606959,2/24/2025 3:08,114224,amcdonald@ortiz.biz,online,debit_card,128.6,14.77,4.48
606960,11/9/2024 13:35,104993,otrujillo@byrd.org,online,CASH,61,4.84,5.96
606961,10/8/2024 5:43,104993,otrujillo@byrd.org,box_office,credit,74.84,7.9,7.69
606962,4/24/2025 2:16,113699,uharris@harrington-williams.com,box,google_pay,53.44,6.79,
606963,3/17/2025 20:41,113699,uharris@harrington-williams.com,phone,cc,58.47,6.2,0.09
606964,11/17/2024 15:56,112402,daniel51@richardson.org ,call_center,credit,37.02,11.42,8.54
606965,3/11/2025 11:19,112719,tracysalinas@smith.org,box,credit,188.65,1.92,6.95
606966,3/9/2025 20:59,112867,michaelnelson@james-sherman.biz,box,debit_card,155.74,8.53,5.79
606967,2/12/2025 1:34,116504,brooksmichaelbowers-manning.com,online,credit,247.1,13.75,0.36
606968,12/7/2024 11:30,115114,CURTISPEGGY@GOODMAN.COM,onlne,cc,149.73,10.55,5.31
606969,11/15/2024 12:52,105987,YJOHNSON@YAHOO.COM,box_office,cc,234.34,3.52,10.78
606970,4/11/2025 1:44,112017,SHANNONCORTEZ@COLE.COM,onlne,gpay,240.89,12.14,5.69
606971,3/10/2025 4:33,119625,susan79@gmail.com,ONLINE,apple_pay,116.59,9.19,5.56
606972,2/13/2025 6:08,102848,paulhooper@gmail.com,web_site,cc,175.99,13.7,0.35
606973,12/22/2024 22:01,105282,alexandra77@guerrero.com,online,cash,59.67,8.65,1.61
606974,1/4/2025 11:03,101807,lindseyweeks@gmail.com,box_office,CASH,139.13,0.44,10.38
606975,2/23/2025 12:45,103136,vmacias@hotmail.com,phone,credit,206.16,12.68,7.12
606976,4/11/2025 12:49,103136,vmacias@hotmail.com,box_office,gpay,246.28,13.9,5.92
606977,11/23/2024 19:02,103136, vmacias@hotmail.com,online,gpay,130.31,14.85,3.75
606978,12/17/2024 17:47,103652,margaret69@yahoo.com,box_office,cash,228.95,2.69,10.76
606979,1/5/2025 3:59,103652,margaret69@yahoo.com,online,credit,85.23,3.32,3.3
606980,10/29/2024 6:11,118651,joshuabaker@stevens.net,bx_office,google_pay,82.15,13.84,
606981,2/3/2025 5:36,118651,JOSHUABAKER@STEVENS.NET,online,credit,81.46,3.6,10.62
606982,2/19/2025 16:43,118651,joshuabaker@stevens.net,box_office,apple_pay,48.5,,7.07
606983,3/25/2025 3:52,100733, MATTHEWGOULD@HOTMAIL.COM,box_office,cash,129.19,14.03,2.73
606984,1/20/2025 7:08,100733, MATTHEWGOULD@HOTMAIL.COM,online,cc,171.18,,3.45
606985,2/25/2025 0:35,103764,michael94@gmail.com,box,cc,248.49,14.55,5.15
606986,3/21/2025 7:27,103764,michael94gmail.com,online,credit,144.38,5.88,3.37
606987,4/16/2025 13:26,115250,martinezjoseph@gmail.com,online,cc,58.64,2.16,2.8
606988,10/23/2024 19:37,107377,oray@gmail.com,Phone,cc,232.46,11.89,5.14
606989,1/29/2025 0:36,101933,qrose@hotmail.com,call_center,apple_pay,164.35,11.56,8.65
606990,10/2/2024 22:32,102360,denise69@yahoo.com,online,gpay,155.59,5.48,2.46
606991,11/16/2024 10:52,116522,JEREMIAH85@ANDREWS.COM,phone,debit,269.02,11.57,9.87
606992,3/29/2025 0:39,111038,sbarry@knapp.com,web_site,credit,82.24,0.62,11.07
606993,12/26/2024 11:23,111038,sbarry@knapp.com,ONLINE,gpay,119.61,1.88,2.75
606994,4/26/2025 6:51,119244,RONALDSALAS@MCCOY-RUIZ.COM,phone,apple_pay,35.02,,6.57
606995,12/15/2024 10:18,115910,mcgeenicole@howell.com,box_office,CASH,67.79,14.49,9.91
606996,12/17/2024 4:44,115910,mcgeenicole@howell.com,onlne,credit,85.8,10.9,
606997,4/22/2025 0:17,115910,mcgeenicole@howell.com,online,credit,99.14,4.89,7.85
606998,10/22/2024 20:20,103244,NLINDSEY@YAHOO.COM ,box_office,google_pay,222.21,8.97,4
606999,12/3/2024 6:01,118717,bianca92@hotmail.com,call_center,credit,65.34,5.96,
607000,2/21/2025 15:16,118717,BIANCA92@HOTMAIL.COM,web,credit,185.29,14.48,3.34
607001,11/16/2024 8:07,113199,cmontgomery@miller-solomon.info,online,apple,142.73,7.78,3.27
607002,1/22/2025 15:22,113199,cmontgomery@miller-solomon.info,online,CASH,33.83,5.8,1.92
607003,1/25/2025 3:10,113199,cmontgomery@miller-solomon.info,online,debit_card,94.44,10.77,4.98
607004,3/23/2025 4:11,103361,david40@gmail.com,web_site,credit,100.41,14.73,4.89
607005,3/25/2025 19:07,103361,david40@gmail.com,box_office,credit,77.97,,4.71
607006,12/16/2024 7:30,107494,karenfarley@hotmail.com,online,apple,124.32,,4.24
607007,1/18/2025 13:23,119343,mariawarren@yahoo.com,online,cc,34.47,13.36,1.65
607008,2/2/2025 21:24,119705,TAYLOR50@HOTMAIL.COM,online,cc,75.3,,10.11
607009,4/15/2025 9:52,119705,taylor50@hotmail.com,box_office,credit,36.91,3.49,
607010,4/19/2025 23:41,111533,elizabethcombs@kelly-davis.net,phone,apple,211.9,5.37,9.45
607011,11/20/2024 8:14,111533,ELIZABETHCOMBS@KELLY-DAVIS.NET,ONLINE,credit,180.96,11.08,6.86
607012,4/13/2025 7:21,108079,LISA37@HENDERSON.COM,web,credit,69.09,,3.29
607013,2/19/2025 7:44,108079,lisa37@henderson.com,online,debit,245.17,9.8,
607014,4/25/2025 6:22,113237,ataylor@hall-martinez.net,call_center,cash,119.63,1.38,1.35
607015,2/28/2025 12:27,113237,ataylor@hall-martinez.net,online,cash,52.58,0.4,7.4
607016,1/31/2025 13:46,106949,victoria24@gmail.com,online,debit,117.53,5.11,
607017,2/4/2025 2:11,106949,victoria24@gmail.com,box_office,credit,78.03,9.04,1.23
607018,12/26/2024 5:14,117504,mwhite@anderson-murray.com,phone,cash,159.17,13.82,2.8
607019,11/20/2024 3:52,108612,tamarapeterson@hotmail.com,online,debit,184.94,9.1,
607020,1/31/2025 7:55,102895,DAVID89@TOWNSEND.COM,box,cc,150.73,3.33,
607021,10/29/2024 0:55,104441,tcharles@west.com,web,credit,57.32,8.74,
607022,1/16/2025 22:58,102319,april29@yahoo.com,ONLINE,credit,192.57,2.16,3.36
607023,2/24/2025 3:19,112544,schase@yahoo.com,online,apple,159.81,8.28,2.77
607024,10/11/2024 19:45,119942,EEVERETT@HOTMAIL.COM,onlne,gpay,64.47,9.43,
607025,2/22/2025 1:49,119942,eeverett@hotmail.com,box_office,cash,67.37,4.1,
607026,11/15/2024 3:00,109399,PAULA34GMAIL.COM,online,gpay,136.74,12.41,1.6
607027,4/27/2025 23:13,109399,PAULA34GMAIL.COM,box,cc,169.62,5.35,7.91
607028,1/21/2025 21:12,109399,PAULA34GMAIL.COM,onlne,apple,49.92,13.73,6.51
607029,1/23/2025 17:32,109399,PAULA34GMAIL.COM,web_site,apple,140.9,0.03,2.11
607030,11/28/2024 23:20,114831, hornejason@jones-brown.com,online,cash,26.47,,5.88
607031,4/7/2025 19:13,114831, hornejason@jones-brown.com,online,credit,81.91,8.55,10.18
607032,1/16/2025 11:58,114831, hornejason@jones-brown.com,box,credit,56.25,13.42,4.73
607033,1/11/2025 21:30,102979,andersondustin@yahoo.com,online,apple,120.71,5.88,4.71
607034,1/6/2025 19:54,102979,andersondustin@yahoo.com,web_site,google_pay,213.03,4.15,4.48
607035,3/29/2025 19:16,108805,butlerjonathan@khan.org,online,credit,74.96,6.19,
607036,11/7/2024 8:18,107680,christopherjacobson@gmail.com,onlne,apple_pay,173.79,3.8,
607037,10/13/2024 2:02,112850,jason31@yahoo.com,online,credit,84.55,12.09,11.21
607038,4/24/2025 1:21,112850,jason31@yahoo.com,online,cash,184.4,,3.14
607039,2/24/2025 13:21,112850,jason31@yahoo.com,phone,cash,69.25,6.9,
607040,2/19/2025 0:35,102073,samuel55@hotmail.com,web,gpay,101.01,,1.14
607041,10/26/2024 9:35,109285,jonathan51@gmail.com,onlne,credit,183.04,4.78,11.42
607042,12/31/2024 3:38,109775,suzanne24@mahoney.com,online,apple_pay,56.69,,3.1
607043,3/31/2025 23:27,116638,leroyfrancis@barber.com,web_site,apple_pay,256.32,8.63,11.15
607044,12/9/2024 23:34,114075,justingonzalez@yahoo.com,box,credit,205.5,1.34,
607045,1/11/2025 3:45,104271,ANGELASULLIVAN@YAHOO.COM,onlne,debit_card,157.7,0.13,4.97
607046,3/13/2025 5:32,104271,angelasullivan@yahoo.com,web_site,debit,58.82,12.63,2.94
607047,11/7/2024 5:40,104271,angelasullivan@yahoo.com,online,cc,143.11,4.03,6.5
607048,4/20/2025 21:49,104271,angelasullivan@yahoo.com,phone,credit,259.5,13.3,0.13
607049,2/12/2025 4:41,104271,angelasullivan@yahoo.com ,onlne,apple,64.37,4.3,6.33
607050,1/30/2025 17:36,104271,angelasullivan@yahoo.com,online,apple_pay,55.51,10.72,
607051,12/1/2024 22:51,117098,creynolds@grant.info,box,google_pay,127.02,7.35,10.69
607052,1/16/2025 15:37,114357,THOMAS60@HUFF.COM,box_office,apple,97.76,4.52,6.45
607053,2/26/2025 8:29,109650,andersonricky@griffin-gonzalez.com,web_site,credit,221.08,6.37,5.78
607054,10/4/2024 7:20,109236,thomasdeborah@thompson.biz,ONLINE,CASH,64.89,10.73,1.82
607055,10/10/2024 10:40,115644,jpowell@yahoo.com,ONLINE,debit_card,127.31,11.79,9.97
607056,4/29/2025 4:38,101950,HOUSTONAMBER@ROBLES.COM,web_site,google_pay,191.51,12.36,11.29
607057,4/7/2025 13:04,116023,ijackson@lopez.com,onlne,cash,221.99,,8.22
607058,2/20/2025 2:56,109765,DOMINIQUEHOLLANDWHITEHEAD.NET,box_office,credit,143.6,4.02,0.31
607059,1/21/2025 8:14,113330,LINDAWALTERS@GMAIL.COM,box_office,apple_pay,223.42,10.55,10.45
607060,1/29/2025 10:35,119530,jgilmore@hotmail.com,web_site,cc,140.53,,6.27
607061,11/15/2024 10:38,110318,qmiller@gmail.com,web_site,cc,97.58,,
607062,10/9/2024 17:49,103457,djackson@byrd.info,online,cc,158.52,,8.8
607063,12/8/2024 17:40,109384,ethomas@morris-shelton.net,web_site,CASH,147.7,5.78,4.17
607064,10/19/2024 3:30,108840,JOHN85@JONES.INFO,phone,cash,67.11,,6.97
607065,11/12/2024 3:41,117265,guerrajoseph@watkins-tate.com,call_center,cc,180.05,12.38,6.01
607066,12/25/2024 5:01,100075,john89@holt.net,box_office,credit,223.87,1.21,3.61
607067,12/2/2024 8:37,111948,elizabeth97@parker.com,box,credit,229.88,2.69,9.67
607068,3/4/2025 19:31,104053,LISASMITH@SCHMIDT.NET,ONLINE,gpay,48.73,2.11,4.44
607069,2/8/2025 22:51,101413,conwaykelly@yahoo.com,online,apple,165.39,7.76,
607070,12/3/2024 8:01,103795,kelly81@scott-strong.com,box,credit,39.59,4.47,5.31
607071,2/11/2025 23:26,106852,robertchan@gmail.com,onlne,credit,149.65,11.54,10.7
607072,1/30/2025 11:49,112166, sarahjohnson@brown-morgan.org,box,gpay,248.1,7.05,
607073,10/12/2024 21:13,103173,kimberly83white.net,ONLINE,cash,224.99,13.53,1.23
607074,11/15/2024 13:46,117414,crystalnash@smith.org,online,gpay,137.48,2.94,11.58
607075,10/23/2024 12:56,100982,cindypacheco@hotmail.com,onlne,apple_pay,59.34,3.38,
607076,3/28/2025 5:48,100916, paulmathews@smith-rosario.com,online,credit,116.6,13.86,
607077,2/21/2025 11:16,101507,ikelley@bell.com,online,credit,117.23,7.99,
607078,10/8/2024 8:32,107036,tschmidt@hotmail.com,web,credit,249.83,10.86,11.06
607079,2/17/2025 0:56,110078,jamieduke@yahoo.com,online,credit,77.98,9.92,3.68
607080,11/17/2024 16:21,109817,carrieaustin@chandler.com,online,apple_pay,239.16,3.41,1.76
607081,1/5/2025 15:39,118955,PMATA@YAHOO.COM ,Phone,credit,231.18,2.09,10.78
